entity_id,entreprise,score,score_brut,tier,porte,fit,comite_personnes_14j,sponsor_decideur,qui_appeler,son_titre,preuve,canal,play,segment,n_records,signaux_negatifs,perdu_canal_mort,perte,silence
ENT-07394,HaldeviaSoft SARL,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-07401,Heliobeldata,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07404,Heliobelenergie SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07408,Heliobelforge France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07410,HeliobelHub Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07413,HeliobelLab France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07418,Heliobelpartners SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07424,HeliocalConsulting,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07425,HeliocalDigital France,0.0,0.0,T3,,B,0,non,,,,,reactivation,LOST_REACTIF,1,0.0,0,,sans_signal
ENT-07426,HeliocalDynamics,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07428,HeliocalFinance SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07435,HeliocalIndustries France,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-07437,Heliocallabs,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07438,Heliocallogistics France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07449,HelioConsulting Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07452,Heliodorconseil,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07457,Heliodorfinance SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07459,Heliodorfood & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07461,HeliodorGroup SA,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07467,Heliodorlogic,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07473,Heliodorservices Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07476,Heliodorsystems France,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07480,HelioFinance SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07485,Heliofinenergie,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07490,HeliofinHub,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-07501,HeliofinSystems & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07505,Heliofood SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07507,Heliogorconseil,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07514,Heliogorflow,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07520,Heliogorlogic Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07523,Heliogorpartners,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07524,HeliogorServices,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07527,HeliogorSystems SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07529,HelioGroup,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07531,Heliohalconsulting,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07535,Heliohalflow,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07536,Heliohalgroup,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07539,HeliohalIndustries Group,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07546,HeliohalRetail,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07548,Heliohalsolutions France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07558,HeliolexDigital Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07587,HeliolumIndustries SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07591,Heliolumlogistics,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07593,HeliolumPartners,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-07615,Heliomarlogistics,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07617,HeliomarPartners SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07620,Heliomarservices & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07631,HelionexEnergie SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07636,Helionexlab,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07637,HelionexLabs France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07638,Helionexlogic,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07639,HelionexLogistics SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07641,HelionexPartners SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07643,Helionexservices Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07650,HeliopraData & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07654,Heliopraforge,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07656,HeliopraHub & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07658,HeliopraLab,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07660,Heliopralogistics,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07662,Heliopramobility,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07666,HeliopraSolutions SAS,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07670,HelioquiData,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07672,Helioquifinance & Co,0.0,0.0,T3,,B,0,non,,,,,risque,CLIENT_RENEWAL_ECHUE,1,0.0,0,,sans_signal
ENT-07675,Helioquigroup SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07677,Helioquilab,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07678,HelioquiLogic,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07692,Heliorindata,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07693,Heliorindigital Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07694,HeliorinDynamics & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07696,HeliorinFinance Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07705,Heliorinpartners,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07708,HeliorinSoft SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07710,HeliorinTech,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07714,Heliosolconsulting,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07716,HeliosolDynamics Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07725,HeliosolLabs,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07743,HeliotasFood,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07744,HeliotasForge,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07746,HeliotasHub SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07756,Heliotassolutions France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07760,HeliovenConseil SA,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07766,HeliovenFlow,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07773,Heliovenmedia SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07774,Heliovenmobility,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07784,HelioviaDigital & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07786,HelioviaEnergie,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07788,Helioviaflow,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07790,Helioviaforge,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07801,Helioviapharma,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07805,Helioviatech Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07817,IberibelGroup Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07818,Iberibelhub,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07819,IberibelImmo Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07823,IberibelMedia,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07824,Iberibelmobility SARL,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-07827,IberibelServices SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07828,Iberibelsoft Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07830,Iberibeltech & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07831,IberibelWorks SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07833,Ibericaldata,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07834,IbericalDigital,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07842,IbericalImmo SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07846,IbericalLogistics Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07853,Ibericalsoft,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07861,Iberidorconseil Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07871,IberidorIndustries France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07873,Iberidorlabs SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07876,Iberidormobility SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07877,IberidorPartners,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07880,IberidorSoft France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07883,Iberidortech Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07893,IberifinFlow,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07895,IberifinForge & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07896,Iberifingroup SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07902,Iberifinlogistics,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07903,IberifinMedia SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07906,Iberifinpharma,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07911,IberifinSystems SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07920,IberigorFlow,0.0,0.0,T3,,B,0,non,,,,,reactivation,LOST_REACTIF,1,0.0,0,,sans_signal
ENT-07926,Iberigorlab,0.0,0.0,T3,,B,0,non,,,,,reactivation,LOST_REACTIF,1,0.0,0,,sans_signal
ENT-07928,Iberigormedia,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07929,Iberigormobility,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07932,Iberigorretail,0.0,0.0,T3,,B,0,non,,,,,reactivation,LOST_REACTIF,1,0.0,0,,sans_signal
ENT-07940,Iberihaldata & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07941,Iberihaldigital Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07950,IberihalIndustries SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07952,IberihalLogic,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07957,IberihalPharma Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-07960,Iberihalsoft,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-07961,IberihalSystems Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07970,Iberilexdigital,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-07971,Iberilexdynamics Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-07972,Iberilexenergie & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-07974,IberilexFlow SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-07998,Iberilumdynamics,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-08006,IberilumLogistics SA,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08015,IberilumWorks,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08018,IberimarDigital Group,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-08029,IberimarLogistics France,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08030,IberimarMedia,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-08031,IberimarMobility,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08038,Iberimartech,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08045,IberinexDigital SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08057,IberinexLogistics,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08061,Iberinexsolutions SA,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08067,Iberipraconseil SARL,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,sans_signal
ENT-08070,IberipraDynamics,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08072,Iberiprafood,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08078,Iberipralab SAS,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08091,Iberiquiconseil SARL,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08094,Iberiquienergie,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08096,Iberiquiflow SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08103,Iberiquilogic,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08107,IberiquiPharma SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08110,IberiquiSoft France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08118,Iberirindigital SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08124,IberirinImmo,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08127,IberirinLogic,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08128,Iberirinmedia France,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,aucun_evenement
ENT-08130,IberirinPartners SA,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08132,IberirinRetail SAS,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08133,Iberirinservices & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08140,IberisolConseil & Co,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08146,Iberisolhub & Co,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08149,Iberisollab SARL,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,aucun_evenement
ENT-08153,Iberisolretail,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08154,Iberisolservices SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08155,IberisolSoft,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08157,IberisolWorks,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08178,Iberitassolutions,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08180,IberitasTech Group,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08190,IberivenHub SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08199,Iberivensystems,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08202,Iberiviadata France,0.0,0.0,T3,,B,0,non,,,,,reactivation,LOST_REACTIF,1,0.0,0,,sans_signal
ENT-08210,IberiviaHub Group,0.0,0.0,T3,,B,0,non,,,,,new_business,PROSPECT_TIEDE,1,0.0,0,,sans_signal
ENT-08211,IberiviaImmo SA,0.0,0.0,T3,,B,0,non,,,,,win_back_froid,EX_CLIENT,1,0.0,0,,sans_signal
ENT-08212,IberiviaLab Group,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08217,Iberiviapartners,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08220,IberiviaSystems Group,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08230,IvorobelForge France,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08231,IvorobelGroup SA,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08247,IvorobelWorks SARL,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08248,Ivorocalconseil SA,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08252,Ivorocalenergie,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08257,IvorocalImmo SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08268,IvorocalServices SARL,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08275,IvorodorConsulting,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08283,IvorodorHub France,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08284,Ivorodorimmo & Co,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08285,Ivorodorindustries France,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
ENT-08286,Ivorodorlab,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08287,Ivorodorlabs SARL,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08288,IvorodorLogic SAS,0.0,0.0,T3,,B,0,non,,,,,aucun,DORMANT,1,0.0,0,,aucun_evenement
ENT-08294,IvorodorSoft France,0.0,0.0,T3,,B,0,non,,,,,win_back,EX_CLIENT_REACTIF,1,0.0,0,,sans_signal
ENT-08296,Ivorodortech,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08304,Ivorofindigital,0.0,0.0,T3,,B,0,non,,,,,retention,CLIENT_ACTIF,1,0.0,0,,sans_signal
ENT-08305,Ivorofinenergie SA,0.0,0.0,T3,,B,0,non,,,,,aucun,MORT,1,0.0,0,,aucun_evenement
ENT-08312,Ivorofinlab,0.0,0.0,T3,,B,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,1,0.0,0,,sans_signal
