contact_id,account_id,first_name,last_name,email,job_title,opted_out,created_date,created_date_parsed,created_date_format,email_clean,email_status,email_domain_root,email_is_duplicate,email_duplicate_count,created_date_flag,persona_tier,entity_id,entity_source,is_orphan,person_primary,duplicate_of,title_from_copy,email_multi_entity,is_bot
CON-043378,ACC-017035,Emma,Rousseau,emma.rousseau@vespisolflow.eu,Talent Acquisition Specialist,false,2022-03-14,2022-03-14,iso,emma.rousseau@vespisolflow.eu,ok,vespisolflow,0,,,utilisateur,ENT-19192,account,0,1,,0,0,0
CON-077162,ACC-004999,Margaux,Petit,mpetit@iberirinlab.com,Responsable Recrutement,false,09/12/2019,2019-12-09,dmy,mpetit@iberirinlab.com,ok,iberirinlab,0,,,champion,ENT-08125,account,0,1,,0,0,0
CON-056135,ACC-021992,Antoine,Weber,antoine.weber@gmail.com,Chargee de recrutement,false,2019-10-07,2019-10-07,iso,antoine.weber@gmail.com,personal,,1,3,,utilisateur,ENT-17218,account,0,1,,0,1,0
CON-026694,ACC-010471,Ines,Girard,ines.girard@verticalhub.eu,People Ops Manager,false,22/02/2025,2025-02-22,dmy,ines.girard@verticalhub.eu,ok,verticalhub,0,,,champion,ENT-18489,account,0,1,,0,0,0
CON-016955,ACC-006654,Jonas,Martin,jmartin@juntoviadynamics.fr,Head of HR Operations,false,2018-08-08,2018-08-08,iso,jmartin@juntoviadynamics.fr,ok,juntoviadynamics,0,,,buyer,ENT-09013,account,0,1,,0,0,0
CON-074274,ACC-029098,Pierre,Garnier,pierre.garnier@zephirinlab.co,People Ops Coordinator,false,27/07/2021,2021-07-27,dmy,pierre.garnier@zephirinlab.co,ok,zephirinlab,0,,,utilisateur,ENT-20415,account,0,1,,0,0,0
CON-065510,ACC-025648,Femke,Andre,femke.andre@primovenpartners.io,,false,05/02/25,2025-05-02,mdy,femke.andre@primovenpartners.io,ok,primovenpartners,0,,,sans_titre,ENT-13920,account,0,1,,0,0,0
CON-033252,ACC-013041,Emma,Jansen,emma@quanticalsystems.com,Head of HR Operations,false,19/05/2024,2024-05-19,dmy,emma@quanticalsystems.com,ok,quanticalsystems,0,,,buyer,ENT-13996,account,0,1,,0,0,0
CON-037601,ACC-014782,Diego,Bernard,diego@meriquimobility.eu,Charge de recrutement,false,01/03/22,2022-01-03,mdy,diego@meriquimobility.eu,ok,meriquimobility,0,,,utilisateur,ENT-10959,account,0,1,,0,0,0
CON-009097,ACC-003529,Lucas,Roux,lucas.roux@solirindigital.eu,Head of Talent Acquisition,false,2021-10-16,2021-10-16,iso,lucas.roux@solirindigital.eu,ok,solirindigital,0,,,buyer,ENT-15861,account,0,1,,0,0,0
CON-076378,ACC-029929,Lea,Dupont,lea.dupont@stellalumsolutions.com,HR Intern,false,21/05/2023,2023-05-21,dmy,lea.dupont@stellalumsolutions.com,ok,stellalumsolutions,0,,,bruit,ENT-16176,account,0,1,,0,0,0
CON-043091,ACC-016921,Laura,Guerin,laura.guerin@iberimarsolutions.fr,HR Assistant,false,23/05/2019,2019-05-23,dmy,laura.guerin@iberimarsolutions.fr,ok,iberimarsolutions,0,,,utilisateur,ENT-08036,account,0,1,,0,0,0
CON-022117,ACC-008651,Pierre,Dubois,pdubois@primosolsoft.eu,HRBP,false,03/04/24,2024-03-04,mdy,pdubois@primosolsoft.eu,ok,primosolsoft,0,,,champion,ENT-13874,account,0,1,,0,0,0
CON-018644,ACC-007304,Benjamin,Fontaine,benjamin.fontaine@stellaconsulting.fr,Compensation & Benefits Manager,false,07/20/19,2019-07-20,mdy,benjamin.fontaine@stellaconsulting.fr,ok,stellaconsulting,0,,,champion,ENT-16023,account,0,1,,0,0,0
CON-043423,ACC-017051,Antoine,Martin,antoine@roccasoldynamics.com,HR Officer,false,2023-06-24,2023-06-24,iso,antoine@roccasoldynamics.com,ok,roccasoldynamics,0,,,utilisateur,ENT-15081,account,0,1,,0,0,0
CON-052989,ACC-020793,Bastien,Fournier,bfournier@sylvacalmedia.fr,HRBP,false,05/24/24,2024-05-24,mdy,bfournier@sylvacalmedia.fr,ok,sylvacalmedia,0,,,champion,ENT-16441,account,0,1,,0,0,0
CON-031370,ACC-012321,Margaux,Chevalier,mchevalier@fabridynamics.io,Compensation & Benefits Manager,false,06/24/23,2023-06-24,mdy,mchevalier@fabridynamics.io,ok,fabridynamics,0,,,champion,ENT-05033,account,0,1,,0,0,0
CON-068481,ACC-026799,Margaux,Serrano,mserrano@grimotasforge.eu,Chargee de recrutement,false,01/22/25,2025-01-22,mdy,mserrano@grimotasforge.eu,ok,grimotasforge,0,,,utilisateur,ENT-06933,account,0,1,,0,0,0
CON-075811,ACC-029704,Romain,Faure,rfaure@stellarinpharma.fr,People Ops Coordinator,false,07/11/26,2026-07-11,mdy,rfaure@stellarinpharma.fr,ok,stellarinpharma,0,,,utilisateur,ENT-16303,account,0,1,,0,0,0
CON-040574,ACC-015944,Bastien,Smit,,HR Intern,false,21/08/2022,2022-08-21,dmy,,missing,,0,,,bruit,ENT-05478,account,0,1,,0,0,0
CON-023195,ACC-009064,Quentin,Dubois,qdubois@belfobeldata.io,HR Manager,false,03/12/25,2025-03-12,mdy,qdubois@belfobeldata.io,ok,belfobeldata,0,,,champion,ENT-01250,account,0,1,,0,0,0
CON-009866,ACC-003829,Nicolas,Simon,nicolas@estevafinenergie.eu,Talent Acquisition Specialist,false,05/13/21,2021-05-13,mdy,nicolas@estevafinenergie.eu,ok,estevafinenergie,0,,,utilisateur,ENT-04633,account,0,1,,0,0,0
CON-045465,ACC-017854,Maxime,Muller,,Talent Acquisition Manager,false,02/04/2019,2019-04-02,dmy,,missing,,0,,,champion,ENT-14210,account,0,1,,0,0,0
CON-046919,ACC-018416,Chloe,Chevalier,chloe.chevalier@heliomarsolutions.co,HR Business Partner,false,2025-01-24,2025-01-24,iso,chloe.chevalier@heliomarsolutions.co,ok,heliomarsolutions,0,,,champion,ENT-07622,account,0,1,,0,0,0
CON-048700,ACC-019128,Marion,Leroy,mleroy@zephitasdigital.com,,false,2026-09-06,,iso,mleroy@zephitasdigital.com,ok,zephitasdigital,0,,future,sans_titre,ENT-20454,account,0,1,,0,0,0
CON-014600,ACC-005698,Marta,Rossi,marta.rossi@vectorinservices.eu,Directeur RH,false,2021-02-04,2021-02-04,iso,marta.rossi@vectorinservices.eu,ok,vectorinservices,0,,,buyer,ENT-18356,account,0,1,,0,0,0
CON-001438,ACC-000552,Elise,Girard,elise@lumidormedia.fr,HR Manager,false,2019-08-06,2019-08-06,iso,elise@lumidormedia.fr,ok,lumidormedia,0,,,champion,ENT-09916,account,0,1,,0,0,0
CON-020594,ACC-008081,Alexandre,Serrano,alexandre.serrano@talomarsoft.co,HR Business Partner,false,12/08/2021,2021-08-12,dmy,alexandre.serrano@talomarsoft.co,ok,talomarsoft,0,,,champion,ENT-17017,account,0,1,,0,0,0
CON-010672,ACC-004147,Sarah,Lambert,,,false,09/13/20,2020-09-13,mdy,,missing,,0,,,sans_titre,ENT-03975,account,0,1,,0,0,0
CON-030405,ACC-011952,Quentin,Weber,quentin@heliogordynamics.com,Responsable Recrutement,false,2023-09-02,2023-09-02,iso,quentin@heliogordynamics.com,ok,heliogordynamics,0,,,champion,ENT-07511,account,0,1,,0,0,0
CON-016682,ACC-006539,Lars,Fournier,lars@vertimarenergie.co,HR Assistant,false,21/07/2021,2021-07-21,dmy,lars@vertimarenergie.co,ok,vertimarenergie,0,,,utilisateur,ENT-18662,account,0,1,,0,0,0
CON-070036,ACC-027412,Sanne,Muller,sanne.muller@gmail.com,People Ops Manager,false,2024-02-26,2024-02-26,iso,sanne.muller@gmail.com,personal,,0,,,champion,ENT-12528,account,0,1,,0,0,0
CON-037649,ACC-014797,Jonas,Chevalier,jonas.chevalier@grimorinservices.fr,Recruiter,false,2020-02-20,2020-02-20,iso,jonas.chevalier@grimorinservices.fr,ok,grimorinservices,0,,,utilisateur,ENT-06897,account,0,1,,0,0,0
CON-011941,ACC-004648,Pablo,Meyer,pablo.meyer@gallirinworks.com,HR Officer,false,2021-04-20,2021-04-20,iso,pablo.meyer@gallirinworks.com,ok,gallirinworks,0,,,utilisateur,ENT-06488,account,0,1,,0,0,0
CON-026513,ACC-010405,Claire,Visser,claire.visser@flexiquilabs.eu,Compensation & Benefits Manager,false,10/08/2020,2020-08-10,dmy,claire.visser@flexiquilabs.eu,ok,flexiquilabs,0,,,champion,ENT-06050,account,0,1,,0,0,0
CON-013144,ACC-005124,Nora,Rossi,nora@norditech.com,Charge de recrutement,false,06/01/25,2025-06-01,mdy,nora@norditech.com,ok,norditech,0,,,utilisateur,ENT-11847,account,0,1,,0,0,0
CON-009485,ACC-003682,Elena,Lefebvre,elena@optilab.io,Compensation & Benefits Manager,false,08/11/20,2020-08-11,mdy,elena@optilab.io,ok,optilab,0,,,champion,ENT-12459,account,0,1,,0,0,0
CON-053382,ACC-020952,Pablo,Navarro,pablo.navarro@grimopramobility.com,,false,28/05/2024,2024-05-28,dmy,pablo.navarro@grimopramobility.com,ok,grimopramobility,0,,,sans_titre,ENT-06846,account,0,1,,0,0,0
CON-043504,ACC-017083,Pauline,Fontaine,pauline.fontaine@roccafinworks.co,Executive Assistant,false,11/29/21,2021-11-29,mdy,pauline.fontaine@roccafinworks.co,ok,roccafinworks,0,,,bruit,ENT-14854,account,0,1,,0,0,0
CON-026280,ACC-010311,Nicolas,Jansen,nicolas.jansen@ivorodorsoft.fr,Compensation & Benefits Manager,false,2021-08-17,2021-08-17,iso,nicolas.jansen@ivorodorsoft.fr,ok,ivorodorsoft,0,,,champion,ENT-08294,account,0,1,,0,0,0
CON-045433,ACC-017843,Felix,Simon,felix.simon@cendrabelworks.com,VP People,false,2021-12-04,2021-12-04,iso,felix.simon@cendrabelworks.com,ok,cendrabelworks,0,,,buyer,ENT-02524,account,0,1,,0,0,0
CON-018418,ACC-007212,Pierre,Guerin,pierre.guerin@novarinpharma.com,HR Director,false,2021-08-09,2021-08-09,iso,pierre.guerin@novarinpharma.com,ok,novarinpharma,0,,,buyer,ENT-12207,account,0,1,,0,0,0
CON-047700,ACC-018723,Sophie,Dubois,sophie.dubois@haldecalenergie.io,Charge de recrutement,false,10/25/20,2020-10-25,mdy,sophie.dubois@haldecalenergie.io,ok,haldecalenergie,0,,,utilisateur,ENT-07023,account,0,1,,0,0,0
CON-065713,ACC-025723,Alexandre,Jansen,alexandre.jansen@altataslab.fr,People Ops Manager,false,03/08/21,2021-03-08,mdy,alexandre.jansen@altataslab.fr,ok,altataslab,0,,,champion,ENT-00370,account,0,1,,0,0,0
CON-066762,ACC-026129,Marta,Fontaine,mfontaine@estevanexflow.com,,false,2024-03-05,2024-03-05,iso,mfontaine@estevanexflow.com,ok,estevanexflow,0,,,sans_titre,ENT-04772,account,0,1,,0,0,0
CON-062387,ACC-024444,Lars,Girard,lars.girard@axiofinmobility.com,Head of Talent Acquisition,false,2026-08-16,,iso,lars.girard@axiofinmobility.com,ok,axiofinmobility,0,,future,buyer,ENT-00936,account,0,1,,0,0,0
CON-020038,ACC-007857,Anna,Laurent,anna.laurent@belfonexmobility.com,Talent Acquisition Manager,true,15/02/2025,2025-02-15,dmy,anna.laurent@belfonexmobility.com,ok,belfonexmobility,0,,,champion,ENT-01486,account,0,1,,0,0,0
CON-005087,ACC-001956,Anna,Jansen,anna.jansen@juntoindustries.fr,Head of Talent Acquisition,false,22/08/2026,,dmy,anna.jansen@juntoindustries.fr,ok,juntoindustries,0,,future,buyer,ENT-08774,account,0,1,,0,0,0
CON-016556,ACC-006490,Diego,Martin,diego.martin@heliofinlogic.com,Talent Acquisition Specialist,false,04/07/20,2020-04-07,mdy,diego.martin@heliofinlogic.com,ok,heliofinlogic,0,,,utilisateur,ENT-07494,account,0,1,,0,0,0
CON-020489,ACC-008037,Jan,Faure,jfaure@vespiquimobility.eu,HR Manager,false,2025-02-23,2025-02-23,iso,jfaure@vespiquimobility.eu,ok,vespiquimobility,0,,,champion,ENT-19151,account,0,1,,0,0,0
CON-036647,ACC-014398,Elise,Bernard,elise.bernard@juntotassystems.com,HRBP,false,09/27/24,2024-09-27,mdy,elise.bernard@juntotassystems.com,ok,juntotassystems,0,,,champion,ENT-08986,account,0,1,,0,0,0
CON-043051,ACC-016907,Julien,Garnier,julien.garnier@vectotech.io,People Ops Manager,false,10/03/2020,2020-03-10,dmy,julien.garnier@vectotech.io,ok,vectotech,0,,,champion,ENT-18407,account,0,1,,0,0,0
CON-035523,ACC-013955,Marion,Guerin,mguerin@ivorodormedia.fr,HR Assistant,false,17/04/2019,2019-04-17,dmy,mguerin@ivorodormedia.fr,ok,ivorodormedia,0,,,utilisateur,ENT-08289,account,0,1,,0,0,0
CON-029078,ACC-011414,Marion,Bernard,marion@vertitasservices.com,Talent Acquisition Specialist,false,15/11/2018,2018-11-15,dmy,marion@vertitasservices.com,ok,vertitasservices,0,,,utilisateur,ENT-18822,account,0,1,,0,0,0
CON-058808,ACC-023048,Pablo,Visser,pablo.visser@roccabelforge.co,HR Manager,false,02/04/24,2024-02-04,mdy,pablo.visser@roccabelforge.co,ok,roccabelforge,0,,,champion,ENT-14762,account,0,1,,0,0,0
CON-069188,ACC-027083,Felix,Laurent,felix.laurent@mavinexgroup.com,HR Assistant,false,2023-04-16,2023-04-16,iso,felix.laurent@mavinexgroup.com,ok,mavinexgroup,0,,,utilisateur,ENT-10486,account,0,1,,0,0,0
CON-024950,ACC-009764,Marta,Smit,msmit@vertivenpharma.com,Talent Acquisition Specialist,false,2024-06-13,2024-06-13,iso,msmit@vertivenpharma.com,ok,vertivenpharma,0,,,utilisateur,ENT-18843,account,0,1,,0,0,0
CON-017718,ACC-006955,Guillaume,Chevalier,guillaume.chevalier@optitasconsulting.fr,Executive Assistant,false,2021-08-11,2021-08-11,iso,guillaume.chevalier@optitasconsulting.fr,ok,optitasconsulting,0,,,bruit,ENT-12649,account,0,1,,0,0,0
CON-038736,ACC-015213,Ines,Moreau,ines.moreau@iberiquiworks.fr,,false,22/04/2021,2021-04-22,dmy,ines.moreau@iberiquiworks.fr,ok,iberiquiworks,0,,,sans_titre,ENT-08113,account,0,1,,0,0,0
CON-004100,ACC-001581,Pablo,Lambert,pablo.lambert@gmail.com,HRBP,false,09/08/24,2024-09-08,mdy,pablo.lambert@gmail.com,personal,,1,2,,champion,ENT-09499,account,0,1,,0,1,0
CON-004777,ACC-001842,Lars,Roux,lars.roux@taloquilogistics.com,Charge de recrutement,false,16/08/2019,2019-08-16,dmy,lars.roux@taloquilogistics.com,ok,taloquilogistics,0,,,utilisateur,ENT-17086,account,0,1,,0,0,0
CON-061148,ACC-023977,Pablo,Visser,pablo.visser@altacalhub.eu,HR Business Partner,false,2020-02-19,2020-02-19,iso,pablo.visser@altacalhub.eu,ok,altacalhub,0,,,champion,ENT-00036,account,0,1,,0,0,0
CON-000933,ACC-000350,Elena,Mercier,elena.mercier@sylvasoft.fr,Office Manager,false,08/07/2020,2020-07-08,dmy,elena.mercier@sylvasoft.fr,ok,sylvasoft,0,,,bruit,ENT-16708,account,0,1,,0,0,0
CON-006177,ACC-002366,Benjamin,Smit,benjamin.smit@gmail.com,,false,23/11/2023,2023-11-23,dmy,benjamin.smit@gmail.com,personal,,1,3,,sans_titre,ENT-19858,account,0,1,,0,1,0
CON-049717,ACC-019539,Greta,Jansen,greta@mavilumconsulting.com,Office Manager,false,2024-12-04,2024-12-04,iso,greta@mavilumconsulting.com,ok,mavilumconsulting,0,,,bruit,ENT-10434,account,0,1,,0,0,0
CON-007000,ACC-002696,Julie,Faure,julie.faure@axiocalfinance.co,Office Manager,false,2025-06-14,2025-06-14,iso,julie.faure@axiocalfinance.co,ok,axiocalfinance,0,,,bruit,ENT-00872,account,0,1,,0,0,0
CON-036805,ACC-014462,Anna,Durand,anna@lumigorlabs.fr,Head of Talent Acquisition,false,2022-02-27,2022-02-27,iso,anna@lumigorlabs.fr,ok,lumigorlabs,0,,,buyer,ENT-09967,account,0,1,,0,0,0
CON-010217,ACC-003972,Pauline,Meyer,pauline.meyer@serenifinfood.fr,VP Human Resources,false,15/05/2019,2019-05-15,dmy,pauline.meyer@serenifinfood.fr,ok,serenifinfood,0,,,buyer,ENT-15249,account,0,1,,0,0,0
CON-010181,ACC-003952,Diego,Fournier,diego.fournier@zephifinpharma.com,Chargee de recrutement,false,01/11/2024,2024-11-01,dmy,diego.fournier@zephifinpharma.com,ok,zephifinpharma,0,,,utilisateur,ENT-20190,account,0,1,,0,0,0
CON-018097,ACC-007089,Margaux,Roux,margaux.roux@vertiimmo.fr,People Ops Manager,true,2025-08-16,2025-08-16,iso,margaux.roux@vertiimmo.fr,ok,vertiimmo,0,,,champion,ENT-18605,account,0,1,,0,0,0
CON-050805,ACC-019952,Julie,Girard,,HR Manager,false,2025-10-08,2025-10-08,iso,,missing,,0,,,champion,ENT-11234,account,0,1,,0,0,0
CON-049145,ACC-019306,Marion,Petit,marion.petit@ardenmarmobility.com,,false,22/07/2020,2020-07-22,dmy,marion.petit@ardenmarmobility.com,ok,ardenmarmobility,0,,,sans_titre,ENT-00645,account,0,1,,0,0,0
CON-038288,ACC-015040,Camille,Chevalier,camille.chevalier@primologic.fr,Responsable Recrutement,false,2019-05-17,2019-05-17,iso,camille.chevalier@primologic.fr,ok,primologic,0,,,champion,ENT-13715,account,0,1,,0,0,0
CON-065155,ACC-025506,Antoine,Laurent,antoine.laurent@galliviapartners.io,HRBP,false,05/06/2020,2020-06-05,dmy,antoine.laurent@galliviapartners.io,ok,galliviapartners,0,,,champion,ENT-06579,account,0,1,,0,0,0
CON-065326,ACC-025577,Romain,Fischer,romain.fischer@solidorsoft.fr,Charge de recrutement,false,2023-03-29,2023-03-29,iso,romain.fischer@solidorsoft.fr,ok,solidorsoft,0,,,utilisateur,ENT-15647,account,0,1,,0,0,0
CON-072428,ACC-028371,Camille,Dubois,camille .dubois@brioquienergie.co,HRBP,false,04/25/24,2024-04-25,mdy,camille.dubois@brioquienergie.co,repaired,brioquienergie,0,,,champion,ENT-01952,account,0,1,,0,0,0
CON-017632,ACC-006923,Anais,Simon,asimon@iberilexdigital.com,HR Officer,false,11/06/2023,2023-06-11,dmy,asimon@iberilexdigital.com,ok,iberilexdigital,0,,,utilisateur,ENT-07970,account,0,1,,0,0,0
CON-029747,ACC-011691,Chloe,Dubois,cdubois@rapibeldigital.io,People Ops Coordinator,true,2020-03-26,2020-03-26,iso,cdubois@rapibeldigital.io,ok,rapibeldigital,0,,,utilisateur,ENT-14357,account,0,1,,0,0,0
CON-013320,ACC-005197,Nicolas,Dubois,ndubois@quantimarlogic.com,Recruiter,false,21/08/2021,2021-08-21,dmy,ndubois@quantimarlogic.com,ok,quantimarlogic,0,,,utilisateur,ENT-14163,account,0,1,,0,0,0
CON-027514,ACC-010796,Quentin,Weber,qweber@kelvihaldata.co,HR Intern,false,10/17/25,2025-10-17,mdy,qweber@kelvihaldata.co,ok,kelvihaldata,0,,,bruit,ENT-09152,account,0,1,,0,0,0
CON-062468,ACC-024469,Diego,Leroy,diego.leroy@solinexdynamics.io,,false,01/06/25,2025-01-06,mdy,diego.leroy@solinexdynamics.io,ok,solinexdynamics,0,,,sans_titre,ENT-15794,account,0,1,,0,0,0
CON-026801,ACC-010513,Camille,Durand,camille.durand@sylvasoldigital.fr,CEO,false,2026-04-09,2026-04-09,iso,camille.durand@sylvasoldigital.fr,ok,sylvasoldigital,0,,,buyer,ENT-16711,account,0,1,,0,0,0
CON-033024,ACC-012947,Anais,Ferrari,anais.ferrari@delfidynamics.eu,Talent Acquisition Manager,false,04/04/2020,2020-04-04,dmy,anais.ferrari@delfidynamics.eu,ok,delfidynamics,0,,,champion,ENT-03381,account,0,1,,0,0,0
CON-056301,ACC-022048,Romain,Navarro,romain .navarro@flexipratech.com,Office Manager,false,13/10/2025,2025-10-13,dmy,romain.navarro@flexipratech.com,repaired,flexipratech,0,,,bruit,ENT-06035,account,0,1,,0,0,0
CON-068479,ACC-026798,Jonas,Rousseau,jonas.rousseau@meritasservices.com,HR Officer,false,01/10/24,2024-01-10,mdy,jonas.rousseau@meritasservices.com,ok,meritasservices,0,,,utilisateur,ENT-11034,account,0,1,,0,0,0
CON-015681,ACC-006142,Alexandre,Ferrari,alexandre@haldetaspartners.fr,Talent Acquisition Specialist,false,03/03/2019,2019-03-03,dmy,alexandre@haldetaspartners.fr,ok,haldetaspartners,0,,,utilisateur,ENT-07348,account,0,1,,0,0,0
CON-007014,ACC-002702,Ines,Lambert,ines.lambert@delfidigital.fr,Head of People,false,2021-09-12,2021-09-12,iso,ines.lambert@delfidigital.fr,ok,delfidigital,0,,,buyer,ENT-03357,account,0,1,,0,0,0
CON-040933,ACC-016083,Jan,Lambert,jan@lorrisolindustries.io,Recruiter,false,06/20/22,2022-06-20,mdy,jan@lorrisolindustries.io,ok,lorrisolindustries,0,,,utilisateur,ENT-09768,account,0,1,,0,0,0
CON-051437,ACC-020192,Alexandre,Simon,alexandre.simon@fernofinmedia.co,CEO,false,2020-01-13,2020-01-13,iso,alexandre.simon@fernofinmedia.co,ok,fernofinmedia,0,,,buyer,ENT-05464,account,0,1,,0,0,0
CON-012666,ACC-004933,Felix,Chevalier,felix.chevalier@delfiviagroup.fr,Recruiter,false,01/16/27,,mdy,felix.chevalier@delfiviagroup.fr,ok,delfiviagroup,0,,future,utilisateur,ENT-03710,account,0,1,,0,0,0
CON-025622,ACC-010053,Maxime,Guerin,maxime.guerin@walliviadata.com,People Ops Coordinator,false,14/12/2024,2024-12-14,dmy,maxime.guerin@walliviadata.com,ok,walliviadata,0,,,utilisateur,ENT-19656,account,0,1,,0,0,0
CON-014392,ACC-005607,Felix,Fischer,ffischer@delfihaldigital.eu,Compensation & Benefits Manager,false,04/02/2023,2023-02-04,dmy,ffischer@delfihaldigital.eu,ok,delfihaldigital,0,,,champion,ENT-03432,account,0,1,,0,0,0
CON-033572,ACC-013170,Femke,Petit,femke@cortilumlab.eu,Recruiter,false,2025-12-19,2025-12-19,iso,femke@cortilumlab.eu,ok,cortilumlab,0,,,utilisateur,ENT-03102,account,0,1,,0,0,0
CON-018789,ACC-007361,Pauline,Mercier,pmercier@wallifinflow.co,HR Assistant,false,21/08/2020,2020-08-21,dmy,pmercier@wallifinflow.co,ok,wallifinflow,0,,,utilisateur,ENT-19348,account,0,1,,0,0,0
CON-026359,ACC-010346,Camille,Boyer,camille.boyer@ardensystems.com,HR Officer,true,10/01/24,2024-10-01,mdy,camille.boyer@ardensystems.com,ok,ardensystems,0,,,utilisateur,ENT-00774,account,0,1,,0,0,0
CON-052272,ACC-020509,Lea,Garnier,lea.garnier@soligormobility.eu,,false,05/12/2019,2019-12-05,dmy,lea.garnier@soligormobility.eu,ok,soligormobility,0,,,sans_titre,ENT-15691,account,0,1,,0,0,0
CON-015466,ACC-006048,Antoine,Simon,antoine.simon@edericonseil.com,HR Intern,false,03/11/22,2022-03-11,mdy,antoine.simon@edericonseil.com,ok,edericonseil,0,,,bruit,ENT-04202,account,0,1,,0,0,0
CON-060989,ACC-023918,Greta,Durand,gdurand@belfodorlogistics.fr,VP Human Resources,false,04/30/21,2021-04-30,mdy,gdurand@belfodorlogistics.fr,ok,belfodorlogistics,0,,,buyer,ENT-01310,account,0,1,,0,0,0
CON-048603,ACC-019091,Pablo,Leroy,pablo@vectonexservices.com,Head of HR Operations,false,10/06/21,2021-10-06,mdy,pablo@vectonexservices.com,ok,vectonexservices,0,,,buyer,ENT-18290,account,0,1,,0,0,0
CON-072721,ACC-028479,Elena,Fischer,elena.fischer@gmail.com,Recruiter,false,01/02/23,2023-01-02,mdy,elena.fischer@gmail.com,personal,,1,5,,utilisateur,ENT-19183,account,0,1,,0,1,0
CON-065521,ACC-025653,Jan,Girard,jan.girard@brioquisolutions.eu,HR Business Partner,false,07/01/25,2025-07-01,mdy,jan.girard@brioquisolutions.eu,ok,brioquisolutions,0,,,champion,ENT-01968,account,0,1,,0,0,0
CON-007263,ACC-002797,Chloe,Petit,chloe.petit@optihalpharma.com,Chargee de recrutement,false,2025-10-01,2025-10-01,iso,chloe.petit@optihalpharma.com,ok,optihalpharma,0,,,utilisateur,ENT-12448,account,0,1,,0,0,0
CON-047347,ACC-018588,Thomas,Chevalier,tchevalier@cendrabeldynamics.com,Responsable Recrutement,false,05/09/2020,2020-09-05,dmy,tchevalier@cendrabeldynamics.com,ok,cendrabeldynamics,0,,,champion,ENT-02505,account,0,1,,0,0,0
CON-002782,ACC-001078,Emma,Vincent,evincent@talosolworks.co,Head of HR Operations,false,04/17/26,2026-04-17,mdy,evincent@talosolworks.co,ok,talosolworks,0,,,buyer,ENT-17137,account,0,1,,0,0,0
CON-005526,ACC-002123,Quentin,Martin,quentin@optinexforge.io,Office Manager,false,2020-04-11,2020-04-11,iso,quentin@optinexforge.io,ok,optinexforge,0,,,bruit,ENT-12534,account,0,1,,0,0,0
CON-073361,ACC-028727,Jan,Roux,jan.roux@roccasoft.com,Recruiter,false,08/06/23,2023-08-06,mdy,jan.roux@roccasoft.com,ok,roccasoft,0,,,utilisateur,ENT-15076,account,0,1,,0,0,0
CON-016298,ACC-006387,Lars,Navarro,lnavarro@flexidortech.com,,false,2020-05-25,2020-05-25,iso,lnavarro@flexidortech.com,ok,flexidortech,0,,,sans_titre,ENT-05847,account,0,1,,0,0,0
CON-057792,ACC-022657,Sophie,Bonnet,sbonnet@quantiquiforge.eu,Chargee de recrutement,false,03/02/27,,mdy,sbonnet@quantiquiforge.eu,ok,quantiquiforge,0,,future,utilisateur,ENT-14223,account,0,1,,0,0,0
CON-004684,ACC-001807,Thomas,Lefebvre,thomas.lefebvre@vespibellogistics.fr,Head of Talent Acquisition,false,2024-08-05,2024-08-05,iso,thomas.lefebvre@vespibellogistics.fr,ok,vespibellogistics,0,,,buyer,ENT-18889,account,0,1,,0,0,0
CON-040623,ACC-015965,Sophie,Jansen,sophie.jansen@fernodorpartners.com,HR Intern,false,27/11/2022,2022-11-27,dmy,sophie.jansen@fernodorpartners.com,ok,fernodorpartners,0,,,bruit,ENT-05439,account,0,1,,0,0,0
CON-070118,ACC-027440,Florian,Dupont,florian.dupont@nordigorworks.io,VP People,false,03/22/25,2025-03-22,mdy,florian.dupont@nordigorworks.io,ok,nordigorworks,0,,,buyer,ENT-11611,account,0,1,,0,0,0
CON-011769,ACC-004578,Felix,Roux,felix.roux@yelloquimedia.eu,VP People,false,13/11/2019,2019-11-13,dmy,felix.roux@yelloquimedia.eu,ok,yelloquimedia,0,,,buyer,ENT-19966,account,0,1,,0,0,0
CON-056659,ACC-022195,Laura,Roux,laura.roux@roccahalretail.com,Compensation & Benefits Manager,false,16/11/2019,2019-11-16,dmy,laura.roux@roccahalretail.com,ok,roccahalretail,0,,,champion,ENT-14901,account,0,1,,0,0,0
CON-048342,ACC-018990,Lea,Smit,lsmit@fabritasgroup.co,HRBP,false,16/01/2022,2022-01-16,dmy,lsmit@fabritasgroup.co,ok,fabritasgroup,0,,,champion,ENT-05313,account,0,1,,0,0,0
CON-022910,ACC-008956,Jan,Boyer,jan.boyer@yellofinenergie.com,,false,2026-01-06,2026-01-06,iso,jan.boyer@yellofinenergie.com,ok,yellofinenergie,0,,,sans_titre,ENT-19754,account,0,1,,0,0,0
CON-057415,ACC-022504,Anais,Muller,anais.muller@rapicaldynamics.com,HR Business Partner,false,07/31/26,,mdy,anais.muller@rapicaldynamics.com,ok,rapicaldynamics,0,,future,champion,ENT-14380,account,0,1,,0,0,0
CON-056486,ACC-022119,Julien,Lefebvre,julien.lefebvre@novalexhub.co,VP Human Resources,false,24/03/2024,2024-03-24,dmy,julien.lefebvre@novalexhub.co,ok,novalexhub,0,,,buyer,ENT-12060,account,0,1,,0,0,0
